epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.044179804623126984,6.215623378753662,0.0,0.0,0.04128929227590561,6.525483131408691,0.0,0.0
1,0.049918241798877716,5.920177459716797,0.0,0.0,0.04728289693593979,6.602599620819092,0.0,0.0
2,0.05858760327100754,5.741495132446289,0.7368420958518982,0.00043192546581849456,0.04475226253271103,6.6925506591796875,0.0,0.0
3,0.07123684883117676,5.538107872009277,0.97826087474823,0.00138833187520504,0.046616941690444946,6.796008110046387,0.0,0.0
4,0.0901181623339653,5.326170921325684,0.8947368264198303,0.004720328375697136,0.04568460211157799,6.864126682281494,0.0,0.0
5,0.1119612529873848,5.1200079917907715,0.9161290526390076,0.008761916309595108,0.040756527334451675,6.992399215698242,0.0,0.0
6,0.1278807818889618,4.92478609085083,0.9153713583946228,0.01635146327316761,0.04049014300107956,7.130080223083496,0.0,0.0
7,0.14685465395450592,4.732901096343994,0.894911527633667,0.024959120899438858,0.04195524752140045,7.23391580581665,0.014285714365541935,0.00013319126446731389
8,0.1641625314950943,4.558708667755127,0.8944765329360962,0.03347422182559967,0.038225892931222916,7.348636627197266,0.016129031777381897,0.00013319126446731389
9,0.17946502566337585,4.3979315757751465,0.8881028890609741,0.04260636121034622,0.033963773399591446,7.45266056060791,0.0,0.0
10,0.1956622302532196,4.223810195922852,0.8829953074455261,0.052386388182640076,0.034096963703632355,7.640355110168457,0.03773584961891174,0.0005327650578692555
11,0.21250732243061066,4.071560859680176,0.8820124864578247,0.06111745163798332,0.03729355335235596,7.722485065460205,0.09615384787321091,0.001331912586465478
12,0.23052479326725006,3.9347004890441895,0.8885003924369812,0.0705581083893776,0.035961639136075974,7.909381866455078,0.03030303120613098,0.0005327650578692555
13,0.2474624365568161,3.788947820663452,0.8762160539627075,0.08058495074510574,0.03303143382072449,8.03416633605957,0.08965517580509186,0.00173148640897125
14,0.2598957121372223,3.685380458831787,0.8806374073028564,0.0903649777173996,0.03223228454589844,8.166817665100098,0.07065217196941376,0.00173148640897125
15,0.28176966309547424,3.556426525115967,0.8897936940193176,0.10113225877285004,0.035961639136075974,8.2846097946167,0.03703703731298447,0.0007991475868038833
16,0.29565298557281494,3.4513485431671143,0.8825381398200989,0.11242403090000153,0.03116675466299057,8.439950942993164,0.0625,0.001331912586465478
17,0.3128065764904022,3.3439784049987793,0.89199298620224,0.1251041293144226,0.029968034476041794,8.554068565368652,0.056872036308050156,0.0015982951736077666
18,0.324129194021225,3.250164747238159,0.8870079517364502,0.13417455554008484,0.033297814428806305,8.699393272399902,0.06614785641431808,0.0022642514668405056
19,0.3396785259246826,3.163926839828491,0.8892918229103088,0.14373862743377686,0.02876931242644787,8.747879981994629,0.06844106316566467,0.002397442702203989
20,0.34819361567497253,3.093963384628296,0.8880199193954468,0.15413568913936615,0.029968034476041794,8.892354011535645,0.0625,0.0029302078764885664
21,0.36118224263191223,3.0195746421813965,0.8958263993263245,0.1655508577823639,0.0285029299557209,9.000614166259766,0.05624999850988388,0.002397442702203989
22,0.3742017149925232,2.935436725616455,0.8926143646240234,0.17823095619678497,0.03223228454589844,9.13429069519043,0.06575342267751694,0.0031965903472155333
23,0.3839200437068939,2.8791615962982178,0.8897695541381836,0.18702372908592224,0.030767181888222694,9.235234260559082,0.07238605618476868,0.0035961640533059835
24,0.3966309726238251,2.8087072372436523,0.8930029273033142,0.19569309055805206,0.029168887063860893,9.330933570861816,0.0416666679084301,0.0022642514668405056
25,0.4057631194591522,2.741058349609375,0.896346390247345,0.20436245203018188,0.028236547484993935,9.388174057006836,0.04415584355592728,0.0022642514668405056
26,0.4139080047607422,2.684173583984375,0.896016538143158,0.21374140679836273,0.028369739651679993,9.490544319152832,0.07088607549667358,0.003729355288669467
27,0.42214542627334595,2.6382946968078613,0.8947760462760925,0.22247245907783508,0.02703782543540001,9.563433647155762,0.06997742503881454,0.004128929227590561
28,0.4328818619251251,2.579094648361206,0.8960577845573425,0.23351742327213287,0.031433138996362686,9.628026962280273,0.07079645991325378,0.004262120462954044
