epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.04057013988494873,6.308282375335693,0.0,0.0,0.043287161737680435,6.523462295532227,0.0,0.0
1,0.048344798386096954,5.989780902862549,0.0,0.0,0.04688332602381706,6.566540718078613,0.0,0.0
2,0.0524480901658535,5.830344200134277,0.0,0.0,0.0443526916205883,6.663118362426758,0.0,0.0
3,0.06198130548000336,5.676827430725098,0.0,0.0,0.05207778513431549,6.725044250488281,0.0,0.0
4,0.07398266345262527,5.535449504852295,0.0,0.0,0.0506126806139946,6.765126705169678,0.0,0.0
5,0.08487335592508316,5.402733325958252,0.8999999761581421,0.000277666375041008,0.04981353133916855,6.815914154052734,0.0,0.0
6,0.09382037818431854,5.279976844787598,0.9615384340286255,0.0015425909077748656,0.044885456562042236,6.920517921447754,0.3333333432674408,0.00013319126446731389
7,0.10526640713214874,5.16630220413208,0.9461538195610046,0.0037947737146168947,0.0490143857896328,6.962957382202148,0.3333333432674408,0.00013319126446731389
8,0.11483047157526016,5.063782691955566,0.9146341681480408,0.0069416593760252,0.04302077740430832,7.028644561767578,0.0,0.0
9,0.1203220933675766,4.964015007019043,0.8834356069564819,0.008885324001312256,0.04235482215881348,7.106280326843262,0.125,0.00013319126446731389
10,0.1272946000099182,4.870832443237305,0.8774038553237915,0.01126091368496418,0.041688866913318634,7.1732072830200195,0.0,0.0
11,0.13568629324436188,4.784560203552246,0.8975903391838074,0.013790762983262539,0.0411561019718647,7.226749897003174,0.0,0.0
12,0.1425662487745285,4.715068817138672,0.9118165969848633,0.015950391069054604,0.04102290794253349,7.282209396362305,0.025641025975346565,0.00013319126446731389
13,0.14765679836273193,4.652693271636963,0.8862359523773193,0.019467497244477272,0.03755993768572807,7.3396220207214355,0.0,0.0
14,0.15462931990623474,4.591610908508301,0.8788265585899353,0.021256903186440468,0.035828448832035065,7.388875961303711,0.0,0.0
15,0.16033689677715302,4.5268659591674805,0.8877314925193787,0.023663345724344254,0.03755993768572807,7.4465436935424805,0.0,0.0
16,0.16632215678691864,4.481540203094482,0.893401026725769,0.02714960090816021,0.0379595085978508,7.517641544342041,0.0,0.0
17,0.17153611779212952,4.4261651039123535,0.8858800530433655,0.02826026640832424,0.033164624124765396,7.520775318145752,0.14705882966518402,0.000665956293232739
